,Restaurant ID,Restaurant Name,Location,Building No.,Street Name,Zip Code,Contact Number,Cuisine Type,Inspection Date,Inspection Action,Violation Code,Violation Description,Critical Flag,Inspection Score,Record Date,Inspection Type,Latitude,Longitude,Community Board,Council District,Census Tract,Building ID No.,Borough-Block-Lot,Neighborhood Area,Grade
87,50091096,BENARES RESTAURANT,Manhattan,45,MURRAY STREET,10007,2127664900,Indian,2022-03-07,Establishment re-opened by DOHMH.,Null,Null,Not Applicable,0.0,5/14/2023,Cycle Inspection / Reopening Inspection,40.71404781,-74.00938238,101,1,2100,1001435,1001330007,MN24,C
88,41644180,MANHATTAN TERRACE BAR,Queens,110-00,ROCKAWAY BOULEVARD,11420,2122153542,American,2018-06-08,No violations were recorded at the time of this inspection.,Null,Null,Not Applicable,0.0,5/14/2023,Cycle Inspection / Initial Inspection,40.67766457,-73.82875789,410,32,86400,4457718,4115430002,QN55,A
89,41545062,MIZUMI,Queens,231-10,NORTHERN BOULEVARD,11363,7182298686,Japanese,2023-02-14,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,59.0,5/14/2023,Cycle Inspection / Initial Inspection,40.76389146,-73.74951009,411,19,150701,4169903,4081640030,QN45,N
90,41168216,BENTO NOUVEAU,Manhattan,32,BROADWAY,10004,2127470994,Japanese,2022-03-28,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,11.0,5/14/2023,Cycle Inspection / Initial Inspection,40.7060382,-74.01309624,101,1,900,1078979,1000220017,MN25,A
91,41363953,GRAMERCY TERRACE (GRAMERCY PARK HOTEL),Manhattan,2,LEXINGTON AVENUE,10010,2122012171,American,2016-11-07,No violations were recorded at the time of this inspection.,Null,Null,Not Applicable,0.0,5/14/2023,Cycle Inspection / Re-inspection,40.73830828,-73.98561636,106,2,6800,1017990,1008770018,MN21,A
92,50061530,EL VIEJO JHONS RESTAURANT,Brooklyn,5603,5 AVENUE,11220,7185679444,Mexican,2019-09-11,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,4.0,5/14/2023,Cycle Inspection / Re-inspection,40.64164291,-74.0139015,307,38,10200,3015376,3008400009,BK34,A
93,50088462,A CREPE,Queens,4235,MAIN ST,11355,9293807555,Coffee/Tea,2019-04-17,Violations were cited in the following area(s).,10J,Hand wash sign not posted,Not Critical,12.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.7544181,-73.82788125,407,20,85300,4573539,4051357502,QN22,A
94,50014027,XIAO WEI MALA YABU,Queens,13655,ROOSEVELT AVE,11354,6466238886,Chinese,2019-05-22,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,12.0,5/14/2023,Cycle Inspection / Initial Inspection,40.76002356,-73.82831432,407,20,87100,4112510,4049800061,QN22,A
95,50044780,PAULIE GEE'Z,Manhattan,4,PENN PLZ,10121,2124656273,Pizza,2023-03-04,No violations were recorded at the time of this inspection.,Null,Null,Not Applicable,0.0,5/14/2023,Cycle Inspection / Initial Inspection,40.75065484,-73.99194424,105,3,10100,1082908,1007810001,MN17,A
96,50048052,KABAYAN FILIPINO RESTAURANT,Queens,4912,QUEENS BLVD,11377,7186393113,Filipino,2022-05-27,Establishment re-opened by DOHMH.,04M,Live roaches present in facility's food and/or non-food areas.,Critical,22.0,5/14/2023,Cycle Inspection / Reopening Inspection,40.7427878,-73.9156194,402,26,23500,4052835,4022820028,QN31,Z
97,50054690,NEW YORK CHAN CHINESE RESTAURANT,Brooklyn,744,NEW LOTS AVENUE,11207,7182720717,Chinese,2021-08-04,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,7.0,5/14/2023,Cycle Inspection / Re-inspection,40.66625132,-73.88295772,305,42,112000,3097006,3043120004,BK82,A
98,50045335,THE MEZZ (GOOGLE),Manhattan,75,9 AVENUE,10011,2019957153,American,2020-03-05,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,7.0,5/14/2023,Cycle Inspection / Re-inspection,40.74186904,-74.00471301,104,3,8300,1012541,1007130001,MN13,A
99,50018895,JUNIPER,Manhattan,237,WEST   35 STREET,10001,2129672511,American,2020-03-05,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,5.0,5/14/2023,Cycle Inspection / Initial Inspection,40.75214519,-73.99128717,105,3,10900,1014425,1007850018,MN17,A
100,50050887,GUPJI,Queens,14911,41ST AVE,11355,9293290628,Korean,2020-01-14,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,9.0,5/14/2023,Cycle Inspection / Initial Inspection,40.76217748,-73.81546852,407,20,116700,4431712,4050297501,QN51,A
101,41608718,MOOBURGER,Brooklyn,240,COURT STREET,11201,7182468259,American,2022-12-19,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,9.0,5/14/2023,Cycle Inspection / Initial Inspection,40.68572475,-73.99428499,306,39,4500,3003540,3003120032,BK33,A
102,41458323,FREUNDS KITCHEN,Brooklyn,4305,15 AVENUE,11219,7188511111,Jewish/Kosher,2022-04-07,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,13.0,5/14/2023,Cycle Inspection / Initial Inspection,40.63561514,-73.98431269,312,44,23200,3128225,3054300008,BK88,A
103,40365942,HOP KEE RESTAURANT,Manhattan,21,MOTT STREET,10013,2129648365,Chinese,2022-09-23,Establishment re-opened by DOHMH.,Null,Null,Not Applicable,0.0,5/14/2023,Cycle Inspection / Reopening Inspection,40.71436383,-73.99878436,103,1,2900,1001821,1001640045,MN27,C
104,50036378,MR. FONG'S,Manhattan,40,MARKET STREET,10002,4153176266,American,2020-02-21,Violations were cited in the following area(s).,10J,Hand wash sign not posted,Not Critical,9.0,5/14/2023,Cycle Inspection / Re-inspection,40.71240943,-73.99436566,103,1,800,1003285,1002750027,MN27,A
105,41140991,CIPRIANI,Manhattan,55,WALL STREET,10005,6467230812,American,2022-05-17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,13.0,5/14/2023,Cycle Inspection / Initial Inspection,40.70618406,-74.00916487,101,1,700,1000827,1000277501,MN25,A
106,50100389,STARBUCKS,Manhattan,77,WEST   66 STREET,10023,9144507990,Coffee/Tea,2022-04-18,No violations were recorded at the time of this inspection.,Null,Null,Not Applicable,0.0,5/14/2023,Cycle Inspection / Initial Inspection,40.77324011,-73.98069136,107,6,15300,1082810,1011190008,MN14,A
107,41103052,MINGLES,Queens,13018,101 AVENUE,11419,7188056507,American,2016-04-29,No violations were recorded at the time of this inspection.,Null,Null,Not Applicable,0.0,5/14/2023,Cycle Inspection / Initial Inspection,40.69254478,-73.81681592,409,28,15600,4201015,4094980005,QN54,A
108,50133885,THE SPA CLUB,Manhattan,22,WEST   32 STREET,10001,2125024185,Korean,2023-05-08,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,9.0,5/14/2023,Pre-permit (Operational) / Re-inspection,40.74762687,-73.98665374,105,3,7600,1015828,1008330057,MN17,A
109,50094948,HAINAN,Queens,4125,162ND ST,11358,9175637223,Korean,2023-04-26,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,26.0,5/14/2023,Cycle Inspection / Re-inspection,40.76103566,-73.80388428,407,20,117100,4120481,4053360043,QN51,Z
110,50001531,HANE SUSHI,Manhattan,346,1 AVENUE,10009,2125989889,Japanese,2021-08-26,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,12.0,5/14/2023,Cycle Inspection / Initial Inspection,40.73489017,-73.97982208,106,4,4400,1082865,1009720001,MN50,A
111,50018258,SABOR DE CUBA,Queens,3703,31ST AVE,11103,7187771693,Latin American,2022-09-28,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,9.0,5/14/2023,Cycle Inspection / Initial Inspection,40.76201148,-73.91854779,401,22,6300,4010610,4006590107,QN70,A
112,50081395,GOLDEN PALACE,Queens,4120,DELONG ST,11355,7188869588,Chinese,2022-11-28,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,12.0,5/14/2023,Cycle Inspection / Re-inspection,40.75470445,-73.83598731,407,20,84900,4596274,4050667504,QN22,A
113,50071108,EMPANADA MAMA,Manhattan,765,9 AVENUE,10019,2126989008,Spanish,2019-08-08,Violations were cited in the following area(s).,10J,Hand wash sign not posted,Not Critical,13.0,5/14/2023,Cycle Inspection / Initial Inspection,40.76433441,-73.98833623,104,3,13300,1026722,1010610031,MN15,A
114,41447492,JIMBO'S HAMBURGER PALACE,Bronx,1025,EAST  163 STREET,10459,3475900750,Hamburgers,2022-11-23,No violations were recorded at the time of this inspection.,Null,Null,Not Applicable,0.0,5/14/2023,Cycle Inspection / Re-inspection,40.82098524,-73.89197004,202,17,15900,2005788,2027240190,BX27,A
115,50045530,YUKA RESTAURANT,Manhattan,1557,2 AVENUE,10028,2127729675,Japanese,2022-04-05,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,27.0,5/14/2023,Cycle Inspection / Re-inspection,40.77450891,-73.9542079,108,5,13800,1048535,1015260027,MN32,B
116,50117966,HOUSE OF THAI,Queens,2501,40TH AVE,11101,9295220247,Thai,2022-07-20,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,6.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.75342695,-73.93781789,401,26,3300,4004782,4003960001,QN68,A
117,50119940,PRIME GRIND COFFEE & ESPRESSO,Brooklyn,1034,ROGERS AVENUE,11226,3472948809,Coffee/Tea,2022-06-06,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,12.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.64484778,-73.95185408,317,40,79200,3119104,3051700010,BK95,A
118,50117812,DUO +,Brooklyn,272,COURT STREET,11231,9293532332,Coffee/Tea,2022-05-02,Violations were cited in the following area(s).,10J,Hand wash sign not posted,Not Critical,8.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.68476136,-73.9947502,306,39,6700,3004031,3003260048,BK33,A
119,50057894,WHILE WE WERE YOUNG,Manhattan,183,WEST   10 STREET,10014,9176756272,American,2018-04-05,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,10.0,5/14/2023,Cycle Inspection / Initial Inspection,40.73427983,-74.00280367,102,3,7300,1078129,1006110001,MN23,A
120,50115745,ABC FOOD EXPRESS INC,Brooklyn,714,61 STREET,11220,3476806278,Chinese,2022-11-22,No violations were recorded at the time of this inspection.,Null,Null,Not Applicable,0.0,5/14/2023,Pre-permit (Non-operational) / Initial Inspection,40.63589557,-74.01181778,307,38,11800,3143883,3057940014,BK34,N
121,50069415,ALEJANDRO TAPAS BAR,Queens,3801,69TH ST,11377,3475108561,Tapas,2022-04-08,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,12.0,5/14/2023,Cycle Inspection / Initial Inspection,40.74689471,-73.89642507,402,26,26300,4029698,4012820008,QN63,A
122,50008263,REEF,Queens,108-02,72 AVENUE,11375,7184874564,Mediterranean,2020-02-18,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,13.0,5/14/2023,Cycle Inspection / Initial Inspection,40.71950095,-73.84250288,406,29,73700,4078033,4032580033,QN17,A
123,50016275,DALLAS BBQ,Brooklyn,2146,NOSTRAND AVENUE,11210,7189423000,Barbecue,2020-02-04,Violations were cited in the following area(s).,10J,Hand wash sign not posted,Not Critical,8.0,5/14/2023,Cycle Inspection / Initial Inspection,40.63259598,-73.9476765,314,45,77400,3205893,3075570130,BK42,A
124,41000172,CAFE 101,Manhattan,101,PARK AVENUE,10178,2126829009,American,2022-02-11,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,13.0,5/14/2023,Cycle Inspection / Initial Inspection,40.75098522,-73.97848538,105,4,8000,1036144,1012950001,MN20,A
125,41333314,IL CAFFE LATTE,Manhattan,189,LENOX AVENUE,10026,2122222241,Coffee/Tea,2022-04-28,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,2.0,5/14/2023,Cycle Inspection / Re-inspection,40.80427312,-73.94805034,110,9,22000,1057557,1019040032,MN11,A
126,50072478,PIZZA FACTORY,Queens,3030,47TH AVE,11101,9176706321,Pizza,2019-10-25,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,12.0,5/14/2023,Cycle Inspection / Initial Inspection,40.74316085,-73.93656804,402,26,19900,4003540,4002820001,QN31,A
127,40387861,WESTWAY DINER,Manhattan,614,9 AVENUE,10036,2125827661,American,2021-12-02,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,13.0,5/14/2023,Cycle Inspection / Initial Inspection,40.75947923,-73.99184932,104,3,12100,1024979,1010340063,MN15,A
128,50106659,SONA,Manhattan,36,EAST   20 STREET,10003,5163534321,Indian,2022-05-04,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,12.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.73888506,-73.98912376,105,2,5200,1016179,1008480050,MN13,A
129,50087030,GINGER AND LEMONGRASS,Queens,1253,150TH ST,11357,3477324720,Asian/Asian Fusion,2022-03-15,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,9.0,5/14/2023,Cycle Inspection / Re-inspection,40.78962838,-73.81411011,407,19,98100,4102698,4045180005,QN49,A
130,50000725,KANG TONG BBQ,Queens,14920,41ST AVENUE,11355,7188862737,Korean,2022-08-10,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,32.0,5/14/2023,Cycle Inspection / Initial Inspection,40.76223195,-73.81520485,407,20,116700,4114863,4050540031,QN51,N
131,50001689,DREDSURFER GRILL,Queens,16-27,SEAGIRT BOULEVARD,11691,6464633271,Caribbean,2019-06-18,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,12.0,5/14/2023,Cycle Inspection / Initial Inspection,40.59511926,-73.75039051,414,31,101001,4299407,4156490001,QN15,A
132,50082953,TACO BELL,Manhattan,840,8 AVENUE,10019,3328773855,Tex-Mex,2023-04-21,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,11.0,5/14/2023,Cycle Inspection / Initial Inspection,40.76268727,-73.98579879,105,3,13100,1024813,1010220061,MN17,A
133,50065381,HANG YAN,Queens,13514,JAMAICA AVE,11418,7182915934,Chinese,2022-06-15,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,12.0,5/14/2023,Cycle Inspection / Initial Inspection,40.70240759,-73.81733331,409,29,14202,4196417,4093420021,QN54,A
134,40369641,JOHNNY'S REEF RESTAURANT,Bronx,2,CITY ISLAND AVENUE,10464,7188852086,Seafood,2022-03-23,Violations were cited in the following area(s).,10J,Hand wash sign not posted,Not Critical,9.0,5/14/2023,Cycle Inspection / Initial Inspection,40.83766442,-73.78289894,210,13,51600,2082394,2056370001,BX10,A
135,50051016,LOVE MAMA,Manhattan,174,2 AVENUE,10003,2122545370,Asian/Asian Fusion,2022-07-01,Establishment re-opened by DOHMH.,04M,Live roaches in facility's food or non-food area.,Critical,10.0,5/14/2023,Cycle Inspection / Reopening Inspection,40.73046382,-73.98629638,103,2,4000,1077704,1004530001,MN22,Z
136,50104914,THE HAWTHORN,Manhattan,505,WEST   23 STREET,10011,6464550388,Irish,2022-10-24,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,33.0,5/14/2023,Cycle Inspection / Initial Inspection,40.74778127,-74.00438139,104,3,9900,1012353,1006950031,MN13,N
137,41683337,AVLEE GREEK KITCHEN,Brooklyn,349,SMITH STREET,11231,7188555125,Greek,2020-02-20,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2  hours, and from 70º F to 41º F or less within 4 additional hours.",Critical,13.0,5/14/2023,Cycle Inspection / Initial Inspection,40.68000193,-73.99500656,306,39,7700,3007558,3004500008,BK33,A
138,50107781,O CUISINE,Manhattan,1261,PARK AVENUE,10029,9175725273,American,2022-07-07,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,9.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.78749886,-73.95184803,111,5,15802,1051722,1016250004,MN33,A
139,50058340,LITTLE CAESARS,Manhattan,1936,3 AVENUE,10029,2129961001,Pizza,2022-06-21,Violations were cited in the following area(s).,04E,"Toxic chemical improperly labeled, stored or used such that food contamination may occur.",Critical,12.0,5/14/2023,Cycle Inspection / Initial Inspection,40.79195297,-73.94440158,111,8,17200,1052040,1016340039,MN33,A
140,50119709,UNCLE LOUIE G’S ITALIAN ICES & ICE CREAM,Brooklyn,741,UNION STREET,11215,7185763149,Frozen Desserts,2023-05-08,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,35.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.67619602,-73.97989759,306,39,13100,3019760,3009530001,BK37,N
141,41586213,"THE CORNER CAFE & BAKERY, PIZZA PLUS",Bronx,3718,RIVERDALE AVENUE,10463,7186012861,Jewish/Kosher,2022-02-17,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,10.0,5/14/2023,Cycle Inspection / Re-inspection,40.8872646,-73.90712784,208,11,29500,2083998,2057720007,BX29,A
142,40369667,WHITE CASTLE,Brooklyn,846,EMPIRE BOULEVARD,11213,7187563377,Hamburgers,2022-08-08,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,5/14/2023,Cycle Inspection / Initial Inspection,40.6634914,-73.93226465,309,41,88000,3251162,3014300034,BK60,A
